,Course,SectionID,Name,TNUM,GR,School,Type,Year,GlimpsestudentId,DistrictID,ScantronMathPostTest,ScantronReadingPostTest
4070,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44982.0,18,2606.0,2820.0
4071,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44982.0,18,2606.0,2820.0
4072,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44982.0,18,2606.0,2820.0
4073,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45010.0,18,2707.0,2945.0
4074,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45021.0,18,2634.0,3013.0
4075,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45029.0,18,2605.0,2466.0
4076,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44952.0,18,2749.0,2965.0
4077,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44902.0,18,2614.0,2694.0
4078,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44902.0,18,2614.0,2694.0
4079,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44902.0,18,2614.0,2694.0
4080,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45015.0,18,2606.0,2874.0
4084,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44984.0,18,2755.0,2998.0
4085,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44986.0,18,2723.0,2970.0
4087,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44953.0,18,2681.0,2941.0
4088,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96036.0,18,2601.0,2927.0
4089,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44987.0,18,2793.0,3105.0
4090,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44936.0,18,2591.0,2646.0
4091,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44936.0,18,2591.0,2646.0
4092,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44936.0,18,2591.0,2646.0
4093,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44954.0,18,2804.0,2952.0
4094,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45012.0,18,2630.0,2787.0
4095,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44988.0,18,2900.0,3343.0
4096,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44989.0,18,2840.0,2951.0
4097,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,96026.0,18,2443.0,2673.0
4098,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,96026.0,18,2443.0,2673.0
4099,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,96027.0,18,2788.0,2856.0
4100,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,96027.0,18,2788.0,2856.0
4101,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96026.0,18,2443.0,2673.0
4102,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96027.0,18,2788.0,2856.0
4103,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45030.0,18,2873.0,2989.0
4104,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44965.0,18,2642.0,2621.0
4105,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44890.0,18,2618.0,2756.0
4106,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44990.0,18,2656.0,3050.0
4107,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44990.0,18,2656.0,3050.0
4108,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44920.0,18,2642.0,2960.0
4109,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44955.0,18,2758.0,3049.0
4110,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44990.0,18,2656.0,3050.0
4111,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45026.0,18,2672.0,3051.0
4112,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45014.0,18,2486.0,2728.0
4113,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45031.0,18,2590.0,2698.0
4114,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44956.0,18,2619.0,2937.0
4115,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44957.0,18,2670.0,2974.0
4116,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44958.0,18,2689.0,3022.0
4117,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44991.0,18,2469.0,2587.0
4118,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45036.0,18,2673.0,2982.0
4119,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44884.0,18,2387.0,2361.0
4120,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44862.0,18,2604.0,2576.0
4121,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44862.0,18,2604.0,2576.0
4122,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44862.0,18,2604.0,2576.0
4123,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44959.0,18,2705.0,2822.0
4124,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44960.0,18,2824.0,3211.0
4125,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44992.0,18,2632.0,3026.0
4126,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44993.0,18,2629.0,3020.0
4127,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44993.0,18,2629.0,3020.0
4128,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44993.0,18,2629.0,3020.0
4129,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44994.0,18,2735.0,3068.0
4130,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,45007.0,18,2616.0,2997.0
4131,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,45007.0,18,2616.0,2997.0
4132,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45007.0,18,2616.0,2997.0
4133,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45005.0,18,2567.0,2701.0
4134,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44995.0,18,2685.0,3058.0
4135,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,96033.0,18,2707.0,2875.0
4136,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,96033.0,18,2707.0,2875.0
4137,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96033.0,18,2707.0,2875.0
4138,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44923.0,18,2327.0,2337.0
4139,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44923.0,18,2327.0,2337.0
4140,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44923.0,18,2327.0,2337.0
4141,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96031.0,18,2997.0,3215.0
4142,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96029.0,18,2254.0,2106.0
4143,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45025.0,18,2309.0,2349.0
4144,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44996.0,18,2950.0,3131.0
4145,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45022.0,18,2956.0,3082.0
4146,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44914.0,18,2623.0,2611.0
4147,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,45017.0,18,2812.0,3133.0
4148,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,45017.0,18,2812.0,3133.0
4149,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45017.0,18,2812.0,3133.0
4150,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44915.0,18,2599.0,2692.0
4151,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44997.0,18,2226.0,2529.0
4152,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44998.0,18,2803.0,3049.0
4153,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44847.0,18,2623.0,2898.0
4154,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44897.0,18,2491.0,2707.0
4155,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44848.0,18,2565.0,2701.0
4156,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44964.0,18,2597.0,3097.0
4157,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44949.0,18,2688.0,3067.0
4158,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44831.0,18,2697.0,3058.0
4159,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44831.0,18,2697.0,3058.0
4160,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44831.0,18,2697.0,3058.0
4161,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44999.0,18,2656.0,2776.0
4163,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,58414.0,18,2667.0,2956.0
4164,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,58414.0,18,2667.0,2956.0
4165,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,58414.0,18,2667.0,2956.0
4166,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45013.0,18,2846.0,3108.0
4167,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44925.0,18,2598.0,2937.0
4168,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44925.0,18,2598.0,2937.0
4169,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44925.0,18,2598.0,2937.0
4170,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44850.0,18,2632.0,2789.0
4171,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44815.0,18,2652.0,2779.0
4174,100028,100028.003,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45020.0,18,2818.0,2950.0
4176,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44950.0,18,2706.0,2934.0
4177,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44951.0,18,2768.0,3154.0
4178,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44951.0,18,2768.0,3154.0
4179,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44951.0,18,2768.0,3154.0
4180,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96025.0,18,2651.0,2726.0
4181,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44885.0,18,2613.0,2828.0
4182,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45000.0,18,2835.0,2956.0
4183,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,45009.0,18,2646.0,3070.0
4184,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,45009.0,18,2646.0,3070.0
4185,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45009.0,18,2646.0,3070.0
4186,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,96032.0,18,2762.0,2872.0
4188,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45001.0,18,2841.0,3221.0
4189,100028,100028.001,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45002.0,18,2563.0,2916.0
4190,801200,801200.007,EnrichmtP6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44918.0,18,2568.0,2692.0
4191,802106,802106.031,Advisory 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44918.0,18,2568.0,2692.0
4192,100028,100028.004,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,44918.0,18,2568.0,2692.0
4193,100028,100028.002,English LA 6,ST91697,6,ECLECTIC MIDDLE SCHOOL,LANGUAGE ARTS,2018,45003.0,18,2721.0,3025.0
4337,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44943.0,18,2850.0,2934.0
4338,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44944.0,18,2755.0,2978.0
4339,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45006.0,18,2574.0,3021.0
4340,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44966.0,18,2812.0,2899.0
4341,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44966.0,18,2812.0,2899.0
4342,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44966.0,18,2812.0,2899.0
4343,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44967.0,18,2768.0,3091.0
4344,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44967.0,18,2768.0,3091.0
4345,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44967.0,18,2768.0,3091.0
4346,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45034.0,18,2660.0,2979.0
4347,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44969.0,18,2734.0,2959.0
4348,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44969.0,18,2734.0,2959.0
4349,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44968.0,18,2891.0,3168.0
4350,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44969.0,18,2734.0,2959.0
4351,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44970.0,18,2572.0,2749.0
4352,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,96035.0,18,2534.0,3090.0
4353,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44971.0,18,2588.0,2722.0
4354,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,96028.0,18,2760.0,3059.0
4355,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45027.0,18,2618.0,2752.0
4356,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44845.0,18,2746.0,2860.0
4357,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45019.0,18,2736.0,2798.0
4361,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44972.0,18,2922.0,3268.0
4362,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44972.0,18,2922.0,3268.0
4363,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44972.0,18,2922.0,3268.0
4364,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44973.0,18,2417.0,0.0
4365,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44946.0,18,2894.0,3195.0
4366,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44946.0,18,2894.0,3195.0
4367,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44946.0,18,2894.0,3195.0
4368,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45035.0,18,2853.0,3255.0
4369,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44784.0,18,2853.0,2786.0
4370,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44784.0,18,2853.0,2786.0
4371,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44784.0,18,2853.0,2786.0
4372,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44947.0,18,2693.0,3150.0
4373,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44947.0,18,2693.0,3150.0
4374,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44947.0,18,2693.0,3150.0
4375,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44975.0,18,2781.0,3038.0
4376,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44975.0,18,2781.0,3038.0
4377,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44975.0,18,2781.0,3038.0
4378,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,96030.0,18,2574.0,2741.0
4379,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45011.0,18,2580.0,2885.0
4380,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,58526.0,18,2646.0,2827.0
4381,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,96034.0,18,2407.0,0.0
4382,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44977.0,18,2575.0,2710.0
4383,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44978.0,18,2645.0,2837.0
4384,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45028.0,18,2701.0,2871.0
4385,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44942.0,18,2512.0,2489.0
4386,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45004.0,18,2737.0,2958.0
4387,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44830.0,18,2679.0,3184.0
4388,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44962.0,18,2903.0,2908.0
4389,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44962.0,18,2903.0,2908.0
4390,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44962.0,18,2903.0,2908.0
4391,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44979.0,18,2876.0,2985.0
4392,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44948.0,18,2607.0,2790.0
4393,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45024.0,18,2771.0,2851.0
4394,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44963.0,18,2594.0,2986.0
4396,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44980.0,18,2768.0,2958.0
4397,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44980.0,18,2768.0,2958.0
4398,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44980.0,18,2768.0,2958.0
4399,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44861.0,18,2607.0,2852.0
4400,100048,100048.002,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44985.0,18,2631.0,3095.0
4401,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44981.0,18,2582.0,3011.0
4402,100048,100048.003,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44982.0,18,2606.0,2820.0
4403,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45010.0,18,2707.0,2945.0
4404,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45021.0,18,2634.0,3013.0
4405,100048,100048.001,SocialStuGr6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,45029.0,18,2605.0,2466.0
4406,801200,801200.006,EnrichmtP6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44952.0,18,2749.0,2965.0
4407,802106,802106.029,Advisory 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,ELECTIVE,2018,44952.0,18,2749.0,2965.0
4408,100048,100048.004,SocStudies 6,ST91700,6,ECLECTIC MIDDLE SCHOOL,SOCIAL STUDIES,2018,44952.0,18,2749.0,2965.0
